variante,escenario,tamanio,instancia,repeticion,semilla,algoritmo,tiempo_ms,evaluaciones,F,T_horas,R_horas,N,V,factible,verificada,cumplimiento_pct,cumplimiento_prioritarios_pct,costo,distancia_km,utilizacion_pct,temperatura_inicial
BASE,N025-I03,25,3,0,42,RECOCIDO_SIMULADO,28.8835,4381,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,233.151164
BASE,N025-I03,25,3,1,43,RECOCIDO_SIMULADO,28.0143,4101,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,160.80591
BASE,N025-I03,25,3,2,44,RECOCIDO_SIMULADO,26.9984,4181,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,186.827859
BASE,N025-I03,25,3,3,45,RECOCIDO_SIMULADO,27.7057,4181,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,186.578676
BASE,N025-I03,25,3,4,46,RECOCIDO_SIMULADO,26.1103,4021,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,151.920014
BASE,N025-I03,25,3,5,47,RECOCIDO_SIMULADO,28.3764,4381,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,241.584082
BASE,N025-I03,25,3,6,48,RECOCIDO_SIMULADO,28.9369,4301,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,213.072462
BASE,N025-I03,25,3,7,49,RECOCIDO_SIMULADO,27.1217,4181,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,185.280178
BASE,N025-I03,25,3,8,50,RECOCIDO_SIMULADO,25.6635,4021,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,151.938361
BASE,N025-I03,25,3,9,51,RECOCIDO_SIMULADO,28.4553,4261,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,205.645468
BASE,N025-I03,25,3,10,52,RECOCIDO_SIMULADO,27.4405,4181,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,179.513427
BASE,N025-I03,25,3,11,53,RECOCIDO_SIMULADO,28.784,4381,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,241.491939
BASE,N025-I03,25,3,12,54,RECOCIDO_SIMULADO,27.9168,4301,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,211.259999
BASE,N025-I03,25,3,13,55,RECOCIDO_SIMULADO,29.1111,4501,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,269.280247
BASE,N025-I03,25,3,14,56,RECOCIDO_SIMULADO,28.1436,4221,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,191.473286
BASE,N025-I03,25,3,15,57,RECOCIDO_SIMULADO,28.3981,4261,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,203.867255
BASE,N025-I03,25,3,16,58,RECOCIDO_SIMULADO,26.1883,4101,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,167.84609
BASE,N025-I03,25,3,17,59,RECOCIDO_SIMULADO,28.3346,4301,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,208.694357
BASE,N025-I03,25,3,18,60,RECOCIDO_SIMULADO,28.2348,4341,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,229.346791
BASE,N025-I03,25,3,19,61,RECOCIDO_SIMULADO,27.7742,4181,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,186.006019
BASE,N025-I03,25,3,20,62,RECOCIDO_SIMULADO,27.8744,4301,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,213.473978
BASE,N025-I03,25,3,21,63,RECOCIDO_SIMULADO,27.1658,4181,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,185.058774
BASE,N025-I03,25,3,22,64,RECOCIDO_SIMULADO,28.5729,4341,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,228.542809
BASE,N025-I03,25,3,23,65,RECOCIDO_SIMULADO,27.7358,4301,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,210.078364
BASE,N025-I03,25,3,24,66,RECOCIDO_SIMULADO,27.013,4141,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,174.644889
BASE,N025-I03,25,3,25,67,RECOCIDO_SIMULADO,29.1988,4461,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,259.534153
BASE,N025-I03,25,3,26,68,RECOCIDO_SIMULADO,26.4029,4021,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,149.870077
BASE,N025-I03,25,3,27,69,RECOCIDO_SIMULADO,26.6496,3941,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,135.101731
BASE,N025-I03,25,3,28,70,RECOCIDO_SIMULADO,27.7231,4261,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,199.903245
BASE,N025-I03,25,3,29,71,RECOCIDO_SIMULADO,28.2301,4381,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,233.341107
BASE,N025-I04,25,4,0,42,RECOCIDO_SIMULADO,30.3664,4381,11696.371667,426.871667,112.695,0,0,true,true,56,35.294118,11892,1690,25.490196,241.026709
BASE,N025-I04,25,4,1,43,RECOCIDO_SIMULADO,27.2159,4221,11658.961667,428.461667,112.305,0,0,true,true,56,35.294118,11144,1486,25.490196,194.27161
BASE,N025-I04,25,4,2,44,RECOCIDO_SIMULADO,28.1412,4381,11672.311667,428.311667,112.44,0,0,true,true,56,35.294118,11216,1570,25.490196,231.656826
BASE,N025-I04,25,4,3,45,RECOCIDO_SIMULADO,30.315,4541,11664.796667,428.296667,112.365,0,0,true,true,56,35.294118,12332,1708,25.490196,294.947342
BASE,N025-I04,25,4,4,46,RECOCIDO_SIMULADO,27.9751,4221,11657.601667,427.101667,112.305,0,0,true,true,56,35.294118,12588,1756,25.490196,187.380852
BASE,N025-I04,25,4,5,47,RECOCIDO_SIMULADO,29.4447,4341,11685.535,426.535,112.59,0,0,true,true,56,35.294118,13084,1860,25.490196,227.871406
BASE,N025-I04,25,4,6,48,RECOCIDO_SIMULADO,27.999,4261,11690.046667,426.546667,112.635,0,0,true,true,56,35.294118,12744,1744,25.490196,204.985565
BASE,N025-I04,25,4,7,49,RECOCIDO_SIMULADO,28.404,4301,11713.851667,433.851667,112.8,0,0,true,true,56,35.294118,11414,1654,25.490196,210.621636
BASE,N025-I04,25,4,8,50,RECOCIDO_SIMULADO,28.8306,4301,11677.161667,428.661667,112.485,0,0,true,true,56,35.294118,12288,1730,25.490196,210.539884
BASE,N025-I04,25,4,9,51,RECOCIDO_SIMULADO,27.2994,4181,11663.205,426.705,112.365,0,0,true,true,56,35.294118,12812,1872,25.490196,182.340447
BASE,N025-I04,25,4,10,52,RECOCIDO_SIMULADO,27.5524,4221,11681.07,429.57,112.515,0,0,true,true,56,35.294118,11474,1642,25.490196,195.969063
BASE,N025-I04,25,4,11,53,RECOCIDO_SIMULADO,34.0095,4581,11702.995,434.995,112.68,0,0,true,true,56,35.294118,11654,1632,25.490196,306.642747
BASE,N025-I04,25,4,12,54,RECOCIDO_SIMULADO,29.168,4541,11702.916667,431.916667,112.71,0,0,true,true,56,35.294118,11976,1652,25.490196,283.791876
BASE,N025-I04,25,4,13,55,RECOCIDO_SIMULADO,27.8831,4261,11660.391667,423.891667,112.365,0,0,true,true,56,35.294118,12188,1686,25.490196,203.662514
BASE,N025-I04,25,4,14,56,RECOCIDO_SIMULADO,28.7379,4421,11692.086667,427.086667,112.65,0,0,true,true,56,35.294118,12608,1730,25.490196,244.882641
BASE,N025-I04,25,4,15,57,RECOCIDO_SIMULADO,28.9042,4421,11657.506667,427.006667,112.305,0,0,true,true,56,35.294118,12084,1646,25.490196,251.448432
BASE,N025-I04,25,4,16,58,RECOCIDO_SIMULADO,28.3633,4181,11661.776667,425.276667,112.365,0,0,true,true,56,35.294118,12488,1728,25.490196,183.211294
BASE,N025-I04,25,4,17,59,RECOCIDO_SIMULADO,26.7992,4141,11711.721667,425.721667,112.86,0,0,true,true,56,35.294118,11812,1660,25.490196,173.044724
BASE,N025-I04,25,4,18,60,RECOCIDO_SIMULADO,28.3315,4261,11718.756667,428.256667,112.905,0,0,true,true,56,35.294118,12892,1796,25.490196,204.587627
BASE,N025-I04,25,4,19,61,RECOCIDO_SIMULADO,26.7841,4141,11696.036667,426.536667,112.695,0,0,true,true,56,35.294118,11908,1670,25.490196,173.762096
BASE,N025-I04,25,4,20,62,RECOCIDO_SIMULADO,28.966,4341,11688.676667,429.676667,112.59,0,0,true,true,56,35.294118,11240,1556,25.490196,220.168691
BASE,N025-I04,25,4,21,63,RECOCIDO_SIMULADO,28.8577,4301,11687.061667,423.561667,112.635,0,0,true,true,56,35.294118,13076,1836,25.490196,216.50112
BASE,N025-I04,25,4,22,64,RECOCIDO_SIMULADO,27.2124,4221,11656.591667,426.091667,112.305,0,0,true,true,56,35.294118,11636,1618,25.490196,191.625472
BASE,N025-I04,25,4,23,65,RECOCIDO_SIMULADO,28.5941,4421,11671.84,427.84,112.44,0,0,true,true,56,35.294118,12178,1718,25.490196,244.775461
BASE,N025-I04,25,4,24,66,RECOCIDO_SIMULADO,28.1408,4261,11690.908333,425.908333,112.65,0,0,true,true,56,35.294118,12808,1846,25.490196,203.088745
BASE,N025-I04,25,4,25,67,RECOCIDO_SIMULADO,29.084,4421,11711.771667,425.771667,112.86,0,0,true,true,56,35.294118,13196,1858,25.490196,248.408948
BASE,N025-I04,25,4,26,68,RECOCIDO_SIMULADO,29.0431,4421,11706.748333,426.748333,112.8,0,0,true,true,56,35.294118,12872,1872,25.490196,242.210764
BASE,N025-I04,25,4,27,69,RECOCIDO_SIMULADO,26.4842,4061,11674.711667,426.211667,112.485,0,0,true,true,56,35.294118,12518,1850,25.490196,154.878363
BASE,N025-I04,25,4,28,70,RECOCIDO_SIMULADO,28.2848,4341,11664.896667,428.396667,112.365,0,0,true,true,56,35.294118,13132,1870,25.490196,222.588934
BASE,N025-I04,25,4,29,71,RECOCIDO_SIMULADO,27.6493,4221,11692.281667,427.281667,112.65,0,0,true,true,56,35.294118,11924,1646,25.490196,192.349766
BASE,N025-I05,25,5,0,42,RECOCIDO_SIMULADO,26.7565,4101,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,160.517034
BASE,N025-I05,25,5,1,43,RECOCIDO_SIMULADO,27.0922,4221,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,188.404859
BASE,N025-I05,25,5,2,44,RECOCIDO_SIMULADO,27.6542,4181,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,181.782559
