variante,escenario,algoritmo,repeticion,vehiculo,almacen_origen,orden,id_pedido
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,651
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,652
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,653
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,654
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,655
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,656
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,657
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,658
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,659
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,660
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,661
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,662
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,663
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,664
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,665
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,666
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,667
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,669
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,670
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,671
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,672
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,673
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,675
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,676
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,677
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,678
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,679
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,681
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,682
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,683
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,684
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,685
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,686
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,687
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,688
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,689
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,690
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,691
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,692
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,693
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,694
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,695
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,696
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,697
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,1,NO_ASIGNADO,,,698
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA02,ALM-CENTRAL,1,332
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA02,ALM-CENTRAL,2,488
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA02,ALM-CENTRAL,3,339
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA02,ALM-CENTRAL,4,664
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA02,ALM-CENTRAL,5,679
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA03,ALM-CENTRAL,1,529
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA03,ALM-CENTRAL,2,191
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA03,ALM-CENTRAL,3,368
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA03,ALM-CENTRAL,4,648
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA04,ALM-CENTRAL,1,335
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA04,ALM-CENTRAL,2,502
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA04,ALM-CENTRAL,3,512
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA04,ALM-CENTRAL,4,662
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA05,ALM-CENTRAL,1,336
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA05,ALM-CENTRAL,2,487
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA05,ALM-CENTRAL,3,509
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA05,ALM-CENTRAL,4,652
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA06,ALM-CENTRAL,1,33
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA06,ALM-CENTRAL,2,693
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA06,ALM-CENTRAL,3,692
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA06,ALM-CENTRAL,4,651
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA07,ALM-CENTRAL,1,519
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA07,ALM-CENTRAL,2,535
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA07,ALM-CENTRAL,3,233
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA07,ALM-CENTRAL,4,645
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA08,ALM-CENTRAL,1,31
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA08,ALM-CENTRAL,2,497
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA08,ALM-CENTRAL,3,537
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA08,ALM-CENTRAL,4,647
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA09,ALM-CENTRAL,1,353
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA09,ALM-CENTRAL,2,369
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA09,ALM-CENTRAL,3,491
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA09,ALM-CENTRAL,4,220
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA10,ALM-CENTRAL,1,498
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA10,ALM-CENTRAL,2,234
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA10,ALM-CENTRAL,3,20
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TA10,ALM-CENTRAL,4,538
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TB01,ALM-CENTRAL,1,190
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TB01,ALM-CENTRAL,2,665
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TB02,ALM-CENTRAL,1,351
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TB02,ALM-CENTRAL,2,688
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TB03,ALM-CENTRAL,1,687
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TB04,ALM-CENTRAL,1,197
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TB04,ALM-CENTRAL,2,534
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TB05,ALM-CENTRAL,1,209
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TB05,ALM-CENTRAL,2,680
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TB05,ALM-CENTRAL,3,518
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TB06,ALM-CENTRAL,1,26
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TB06,ALM-CENTRAL,2,650
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TB07,ALM-CENTRAL,1,485
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TB07,ALM-CENTRAL,2,666
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TB08,ALM-CENTRAL,1,691
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TB09,ALM-CENTRAL,1,536
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TB09,ALM-CENTRAL,2,674
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TB10,ALM-CENTRAL,1,681
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TB10,ALM-CENTRAL,2,675
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TB11,ALM-CENTRAL,1,698
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TB12,ALM-CENTRAL,1,217
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TB12,ALM-CENTRAL,2,357
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM01,ALM-CENTRAL,1,532
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM01,ALM-CENTRAL,2,328
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM01,ALM-CENTRAL,3,670
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM02,ALM-CENTRAL,1,200
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM02,ALM-CENTRAL,2,500
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM02,ALM-CENTRAL,3,697
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM03,ALM-CENTRAL,1,514
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM03,ALM-CENTRAL,2,671
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM03,ALM-CENTRAL,3,677
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM04,ALM-CENTRAL,1,213
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM04,ALM-CENTRAL,2,327
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM04,ALM-CENTRAL,3,14
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM05,ALM-CENTRAL,1,521
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM05,ALM-CENTRAL,2,21
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM06,ALM-CENTRAL,1,510
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM06,ALM-CENTRAL,2,36
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM07,ALM-CENTRAL,1,18
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM07,ALM-CENTRAL,2,496
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM07,ALM-CENTRAL,3,668
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM08,ALM-CENTRAL,1,486
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM08,ALM-CENTRAL,2,492
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM09,ALM-CENTRAL,1,367
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM10,ALM-CENTRAL,1,683
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM10,ALM-CENTRAL,2,694
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM11,ALM-CENTRAL,1,29
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM11,ALM-CENTRAL,2,354
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM11,ALM-CENTRAL,3,686
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM12,ALM-CENTRAL,1,515
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM12,ALM-CENTRAL,2,527
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM12,ALM-CENTRAL,3,685
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM13,ALM-CENTRAL,1,499
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM13,ALM-CENTRAL,2,684
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM14,ALM-CENTRAL,1,320
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM14,ALM-CENTRAL,2,690
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM15,ALM-CENTRAL,1,16
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,TM15,ALM-CENTRAL,2,225
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,1
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,2
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,3
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,4
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,5
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,6
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,7
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,8
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,9
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,10
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,11
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,12
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,13
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,15
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,17
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,19
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,22
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,23
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,24
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,25
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,27
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,28
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,30
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,32
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,34
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,35
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,37
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,38
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,39
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,40
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,41
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,42
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,43
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,44
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,45
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,46
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,47
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,48
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,49
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,50
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,51
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,52
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,53
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,54
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,55
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,188
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,189
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,192
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,193
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,194
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,195
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,196
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,198
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,199
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,201
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,202
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,203
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,204
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,205
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,206
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,207
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,208
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,210
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,211
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,212
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,214
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,215
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,216
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,218
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,219
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,221
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,222
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,223
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,224
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,226
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,227
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,228
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,229
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,230
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,231
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,232
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,235
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,236
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,237
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,238
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,239
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,240
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,241
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,242
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,318
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,319
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,321
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,322
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,323
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,324
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,325
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,326
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,329
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,330
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,331
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,333
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,334
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,337
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,338
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,340
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,341
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,342
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,1,NO_ASIGNADO,,,343
