variante,escenario,algoritmo,repeticion,semilla,iteracion,evaluaciones,mejor_F
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,50,2101,22612.996667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,51,2141,22612.996667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,52,2181,22612.996667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,53,2221,22612.996667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,54,2261,22612.996667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,55,2301,22612.996667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,56,2341,22612.996667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,57,2381,22612.996667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,58,2421,22612.996667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,59,2461,22612.996667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,60,2501,22612.996667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,61,2541,22612.996667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,62,2581,22612.996667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,63,2621,22612.996667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,64,2661,22577.526667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,65,2701,22575.686667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,66,2741,22575.521667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,67,2781,22575.386667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,68,2821,22571.381667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,69,2861,22569.851667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,70,2901,22569.851667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,71,2941,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,72,2981,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,73,3021,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,74,3061,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,75,3101,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,76,3141,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,77,3181,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,78,3221,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,79,3261,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,80,3301,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,81,3341,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,82,3381,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,83,3421,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,84,3461,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,85,3501,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,86,3541,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,87,3581,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,88,3621,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,89,3661,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,90,3701,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,91,3741,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,92,3781,22568.121667
